date,user,location,text
2021-03-02 08:30:47,amitranstruggle,KEEP STRUGGLIN ,"@ryuminating dw I'm asian too, so yeah 
#NOtoRacism
#NEINzuRassismus
#StopAsianHate 
#DeutscheMEDIEN_Rassismus"
2021-03-02 08:29:33,FujiN_15,,Matthias Matuschik's hate-driven racist remarks and the German Media trying to downplay the issue is unforgivable!… https://t.co/S5l2aUwxCg
2021-03-02 08:28:08,ryuminating,,"@_BigHit_7x5_ Oh gosh... 😅😂😂

#NOtoRacism
#NEINzuRassismus
#StopAsianHate 
#DeutscheMEDIEN_Rassismus"
2021-03-02 08:27:17,junior_wyper,"Lagos, Nigeria","I love my country #NOtoRacism Guess the country?? 
#5YearsOfKRPKAB #11YearsWithJeongyeon #1YearOfFalling… https://t.co/xiUP5WMr88"
2021-03-02 08:26:14,Ennelle28,SOPE,"Feeling insecure (part 2) ?

#StopAsianHate 
#RacismIsNotAnOpinion 
#Matuschik_OUT
#NOtoRacism
#NEINzuRassismus… https://t.co/gQhdUjyIG4"
2021-03-02 08:26:00,ryuminating,,"@amitranstruggle Thank youuuuuu!! I appreciate your help so much!! 😍💜💜💜

#NOtoRacism
#NEINzuRassismus… https://t.co/CTDc6ht3ug"
2021-03-02 08:25:06,spritessi,hope world / any pronouns,"@jtoni_n RACISM IS NOT AN OPINION

#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus
#GermanMEDIA_racism"
2021-03-02 08:24:20,MYANC,South Africa,@MYANC Comrade Jessie Duarte today leads a picket outside ENCA head office in Johannesburg as part of our nationwid… https://t.co/yTtDvC8ACi
2021-03-02 08:23:54,joycelyn484848,Indonesia,"@boochenjukii We will never stop speak!! 
Stop Racism! 

#NOtoRacism 
#MatuschikOUT 
#Bayern3_racism 
#GermanMEDIA_racism"
2021-03-02 08:23:36,VRMYJBTS,134340,"@jtoni_n RACISM IS NOT AN OPINION

#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus
#GermanMEDIA_racism"
2021-03-02 08:22:33,ewnreporter,South Africa,#NoToRacism ANC members are picketing outside eNCA offices against racism. They are holding up placards saying “Onl… https://t.co/nDc3uBBiUY
2021-03-02 08:22:29,kachiii30,she/her,"@boochenjukii racism is not an opinion

#NOtoRacism 
#MatuschikOUT 
#Bayern3_racism 
#GermanMEDIA_racism"
2021-03-02 08:22:16,ot7_taetae,,"@ryuminating Done

RACISM IS NOT AN OPINION

#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus
#GermanMEDIA_racism"
2021-03-02 08:21:26,armyarchives_,pw: flowerseokjin,"@almostdita we're currently at this number. 
#NOtoRacism 
#RacismIsNotAnOpinion 
#RacistGermanMedia https://t.co/XETMSerxNY"
2021-03-02 08:20:25,whalininthedeep,,"@jtoni_n No to Asian hate! Racism is not a joke. Your 'apology' on the other hand was. 
RACISM IS NOT AN OPINION… https://t.co/jebuOBndM7"
2021-03-02 08:19:33,Armyy_132,BTS WORLD🌏🌌,"@jtoni_n RACISM IS NOT AN OPINION

#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus
#GermanMEDIA_racism"
2021-03-02 08:17:37,taegificient,UGH! enthusiast,"@jtoni_n @vanteficient RACISM IS NOT AN OPINION

#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus
#GermanMEDIA_racism"
2021-03-02 08:17:32,triviasj00n,magic shop ♡,"@jtoni_n RACISM IS NOT AN OPINION

#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus
#GermanMEDIA_racism"
2021-03-02 08:16:37,vantenkth,"she / her , bit ia","@jtoni_n RACISM IS NOT AN OPINION

#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus
#GermanMEDIA_racism"
2021-03-02 08:16:03,snow_bear777,,"@jtoni_n RACISM IS NOT AN OPINION

#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus
#GermanMEDIA_racism"
2021-03-02 08:15:59,kithlykth,☾︎ she/her ☽︎ 君を抱き締めたい 消えてしまう前に もう一度 叶えるため 舞い上がる crystal ねぇ言葉足りないけど ありのままでも伝えるから can i touch your heart？信じて欲しい 迎えに行くよ someday someday,"@jtoni_n RACISM IS NOT AN OPINION

#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus
#GermanMEDIA_racism"
2021-03-02 08:15:45,taescenerybear,she/her,"@jtoni_n @vanteficient RACISM IS NOT AN OPINION

#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus
#GermanMEDIA_racism"
2021-03-02 08:15:27,vanteficient,,"@jtoni_n RACISM IS NOT AN OPINION

#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus
#GermanMEDIA_racism"
2021-03-02 08:15:22,lachimolaaala,,"@jtoni_n We are against racism
We are against violence
Me, you, we all deserve respect

#NOtoRacism… https://t.co/x5Mg7fbBj9"
2021-03-02 08:14:54,lazyafpotato,,"ofc i just had to forget the tags 🤦🤦🤦
 #NOtoRacism 
#RacismIsNotAnOpinion 
#RacistBayern3 
#StopAsianHate 
#NoRacismInMedia 
#SayNOtoRacism"
2021-03-02 08:12:36,Byzantine_Icon,WV,"No excuses for racism!

#GermanMEDIA_racism
#DeutscheMEDIEN_Rassismus
#Bayern3_racism #NOtoRacism 
#MatuschikOUT… https://t.co/mhEC08Vf0y"
2021-03-02 08:11:43,ewnreporter,South Africa,#NoToRacism ANC members are picketing outside eNCA offices on Summit road. This follows videos of journalist Lindsa… https://t.co/jVmUIBeQjv
2021-03-02 08:11:00,SceneryPromise,She/Her ,"@ryuminating RACISM IS NOT AN OPINION
#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus
#GermanMEDIA_racism"
2021-03-02 08:10:02,Maigacribzz,"South Carolina, USA",@Alan_yournextbf @SteveCypha I am grateful to God for blocking my eyes to only black pussy. Never have I been attra… https://t.co/GWvMxsxRa8
2021-03-02 08:07:28,jeonjonniee,,"@boochenjukii Racism is not an opinion

#NOtoRacism 
#MatuschikOUT 
#Bayern3_racism 
#GermanMEDIA_racism"
2021-03-02 08:03:33,Manal10499280,,"@jtoni_n RACISM IS NOT AN OPINION

#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus
#GermanMEDIA_racism"
2021-03-02 07:59:15,munchildkim,she/her ,"@ryuminating @filtermoonughh Done!!! Racism is not an opinion!

#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT… https://t.co/aNh3qMyF7u"
2021-03-02 07:58:36,dxxyeaw,,"@boochenjukii Racism is not an opinion

#NOtoRacism 
#MatuschikOUT 
#Bayern3_racism 
#GermanMEDIA_racism"
2021-03-02 07:57:55,kfcisjaan,planet earth,"@jtoni_n RACISM IS NOT AN OPINION

#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus
#GermanMEDIA_racism"
2021-03-02 07:57:11,unakecev,Seven 7 ♡,"@boochenjukii @ttaestetic Racism is not an opinion

#NOtoRacism 
#MatuschikOUT 
#Bayern3_racism 
#GermanMEDIA_racism"
2021-03-02 07:51:44,JeonJun31265675,"Hà Nội, Việt Nam","@Ve_Taetae1011 RACISM IS NOT AN OPINION
#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus
#GermanMEDIA_racism"
2021-03-02 07:51:15,JeonJun31265675,"Hà Nội, Việt Nam","@Taehyung040302 RACISM IS NOT AN OPINION
#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus
#GermanMEDIA_racism"
2021-03-02 07:50:58,JeonJun31265675,"Hà Nội, Việt Nam","@Ngoo_is_me RACISM IS NOT AN OPINION
#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus
#GermanMEDIA_racism"
2021-03-02 07:47:39,BorahaeeS,she/her,"I don't see those on my tl anymore except a few twts, just because things are taking time doesn't mean we would be… https://t.co/lMxFv44tIR"
2021-03-02 07:47:35,arfitata,she/her,"@boochenjukii Racism is not an opinion

#NOtoRacism 
#MatuschikOUT 
#Bayern3_racism 
#GermanMEDIA_racism"
2021-03-02 07:47:08,thgguki,she/her ,"@boochenjukii Racism is not an opinion

#NOtoRacism 
#MatuschikOUT 
#Bayern3_racism 
#GermanMEDIA_racism"
2021-03-02 07:47:04,Joshua38895951,,"@btsvoting_crew #ARMY #BTSARMY vote for @BTS_twt now!!

#Rassismus_DeutscheMedien #Bayern3Racist #BlueSide… https://t.co/lDPOHTq06i"
2021-03-02 07:45:39,mxrxnz,Belgique📍,"""Never be afraid to raise your voice for honesty, truth and compassion against injustice, lying &amp; greed""… https://t.co/yqs771iyYg"
2021-03-02 07:44:46,ranividiantarii,,"@boochenjukii RACISM IS NOT AN OPINION!!!! 

#NOtoRacism 
#MatuschikOUT 
#Bayern3_racism 
#GermanMEDIA_racism"
2021-03-02 07:44:03,bttrflystar,,"@boochenjukii racism is not an opinion

#NOtoRacism 
#MatuschikOUT 
#Bayern3_racism 
#GermanMEDIA_racism"
2021-03-02 07:43:01,btfrver,,"RACISM IS NOT AN OPINION
#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus
#GermanMEDIA_racism"
2021-03-02 07:43:00,jinsokkin,,"@boochenjukii Racism is not an opinion

#NOtoRacism 
#MatuschikOUT 
#Bayern3_racism 
#GermanMEDIA_racism"
2021-03-02 07:41:28,ketiknamakuu,,"@boochenjukii NO TO RACISM
RACISM IS NOT AN OPINION 

#NOtoRacism 
#MatuschikOUT 
#Bayern3_racism 
#GermanMEDIA_racism"
2021-03-02 07:40:16,joon4clearskin,ddaeng,"Done.
RACISM IS NOT AN OPINION
#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus… https://t.co/il6YSKXlx7"
2021-03-02 07:39:46,ryuminating,,"@saranyasivadas3 Oh wow, thank you soooo much, Jennie!! I really appreciate your help!! 🥰💜💜💜

#NOtoRacism… https://t.co/TYw3xkuEU0"
2021-03-02 07:39:45,pviie_,,"@love_YF9 Racism is not an opinion
#StopAsianHate 
#AsiansAreHuman 
#Matuschik_OUT
#NOtoRacism #GermanMEDIA_racism… https://t.co/z6JGRMwDBA"
2021-03-02 07:39:35,nadnad130,,"@boochenjukii Racism is not an opinion

#NOtoRacism 
#MatuschikOUT 
#Bayern3_racism 
#GermanMEDIA_racism"
2021-03-02 07:38:10,4everythingoes,,"@ryuminating RACISM IS NOT AN OPINION
#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus
#GermanMEDIA_racism"
2021-03-02 07:38:04,DreMinofYoong2,Japan,"Terminate #MatuschikRacist then both of you, @bayern3, issue a public apology with the glory of admitting your wron… https://t.co/JhkY1V2lTe"
2021-03-02 07:37:13,xpauiiix,,@sarasfilter @bayern3 Make a statement and say #NoRacismInMedia #NotoRacism @GermanyinKorea
2021-03-02 07:37:01,giveittobangtan,,"DONT STOP !! 

#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus
#GermanMEDIA_racism"
2021-03-02 07:36:47,letsjumpp,she/her • read ma carrd byf ,"Racism is not an opinion

#NOtoRacism 
#MatuschikOUT 
#Bayern3_racism 
#GermanMEDIA_racism"
2021-03-02 07:36:21,forjimjams,sher/her,"@boochenjukii Racism is not an opinion

#NOtoRacism 
#MatuschikOUT 
#Bayern3_racism 
#GermanMEDIA_racism"
2021-03-02 07:30:52,BitHeysto,,@EverystiIlwithy RACISM IS NOT AN OPINION #StopAsianHate #AsiansAreHuman #NOtoracistMedia #NOSilence #NOtoRacism
2021-03-02 07:29:02,wyra_____,Austria,"I love how they put a little seven next to their name 💜👍😂

#StopAsianHate 
#NOtoRacism 
#NoRacismInMedia https://t.co/i9ntmrKayX"
2021-03-02 07:28:39,luvsugaar,she/r,"@boochenjukii Racism is not an opinion

#NOtoRacism 
#MatuschikOUT 
#Bayern3_racism 
#GermanMEDIA_racism"
2021-03-02 07:27:56,greyhppy_,,"@boochenjukii Racism is not an opinion

#NOtoRacism 
#MatuschikOUT 
#Bayern3_racism 
#GermanMEDIA_racism"
2021-03-02 07:26:24,BTS_7_ANGEL,she/her¹⁷,"@jtoni_n @Koo_bliss RACISM IS NOT AN OPINION

#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus
#GermanMEDIA_racism"
2021-03-02 07:25:29,Koo_bliss,"purple ocean , she/her ","@jtoni_n RACISM IS NOT AN OPINION

#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus
#GermanMEDIA_racism"
2021-03-02 07:25:20,urhope136,namkanda,"@boochenjukii Speak ourself

#NOtoRacism 
#MatuschikOUT 
#Bayern3_racism 
#GermanMEDIA_racism"
2021-03-02 07:23:47,kyrthv,BANGTAN EN –◌⑅⃝🤍,"@boochenjukii Racism is not an opinion

#NOtoRacism 
#MatuschikOUT 
#Bayern3_racism 
#GermanMEDIA_racism"
2021-03-02 07:23:04,lowkeyAFanAccnt,,"@ryuminating No need to thank, we are in this together ! I stand with you 💪🏽💜
#NOtoRacism
#NEINzuRassismus… https://t.co/CX0vsba6Ff"
2021-03-02 07:22:11,letsjumpp,she/her • read ma carrd byf ,"@boochenjukii Racism is not an opinion

#NOtoRacism 
#MatuschikOUT 
#Bayern3_racism 
#GermanMEDIA_racism"
2021-03-02 07:22:09,13e_BTS,LA CA,"@mygnsm WE'RE NOT DONE YET ARMYS

N NEVER SILENCE YET

RACISM IS NOT AN OPINION. #NOtoRacism 
#NEINzuRassismus… https://t.co/WBNEulhHeQ"
2021-03-02 07:20:34,jjkwoh,Taemin ･ᴗ･,"@jtoni_n RACISM IS NOT AN OPINION

#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus
#GermanMEDIA_racism"
2021-03-02 07:20:02,OT7BW,#OT7 ARMY SINCE 2014 ,"Fan or not, Asian or not, I don't tolerate racism. Not in my house.  
#NOtoRacism"
2021-03-02 07:20:00,CHIMNESS95,she/her,"@jtoni_n DONT STOP !! 
RACISM IS NOT AN OPINION

#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus
#GermanMEDIA_racism"
2021-03-02 07:19:37,fearofgIoss,Bangtan ➳ 윤기 ,"Sigh..
#Racism_GermanMedia #Rassismus_DeutscheMedien
#NoToRacism https://t.co/79vjOjwO0S"
2021-03-02 07:18:16,ryuminating,,@lowkeyAFanAccnt Thank you so much for helping the spread the word!! I appreciate your help SOOOO MUCH!!!! 😍🥰💜💜💜💜💜… https://t.co/ZnlRJHjTKl
2021-03-02 07:18:16,OT7BW,#OT7 ARMY SINCE 2014 ,"He knew exactly what he was doing and felt very comfortable doing it. 
#NOtoRacism"
2021-03-02 07:17:03,jjktinyblueclip,🔞,"@arbaele @7lau29 RACISM IS NOT AN OPINION

#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus
#GermanMEDIA_racism"
2021-03-02 07:16:17,exilekth,she/her • magic shop ♥ﾐ ◦∘,"RACISM IS NOT AN OPINION 

#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus… https://t.co/YmFIwBfm1l"
2021-03-02 07:15:08,Cooke_EL,,"It’s 2021 and disgusting incidents like this shouldn’t happen, but it is, a lot. We are just not good enough. We ne… https://t.co/vvkHKoV5O7"
2021-03-02 07:14:04,exilekth,she/her • magic shop ♥ﾐ ◦∘,"@jtoni_n RACISM IS NOT AN OPINION

#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus
#GermanMEDIA_racism"
2021-03-02 07:13:56,Army_Connect,,"@ryuminating Thank you so much for sharing for all of us to take action.

#NOtoRacism
#NEINzuRassismus… https://t.co/QkWM112YUC"
2021-03-02 07:12:56,ryuminating,,"@Army_Connect Thank you so much for your help!!! This is so wonderful!! 😍🥰💜

#NOtoRacism
#NEINzuRassismus… https://t.co/M0lioCqSLy"
2021-03-02 07:12:37,byeulyoon,She¡her,"@jtoni_n RACISM IS NOT AN OPINION

#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus
#GermanMEDIA_racism"
2021-03-02 07:11:53,jjkgirl7,BTS,"@jtoni_n RACISM IS NOT AN OPINION

#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus
#GermanMEDIA_racism"
2021-03-02 07:11:25,TheBangTanBoys6,,And you definitely don't deflect by calling it a joke and blaming the people who called you out just a bunch of fan… https://t.co/Cbk3MqiqZz
2021-03-02 07:10:43,DhaaniDiksha,"New Delhi, India",Now you know the difference between opinion &amp; Racist comment!!! #NOtoRacism RACISM IS NOT AN OPINION… https://t.co/eqjwZujvQF
2021-03-02 07:10:41,Susanlicious,Magic Shop ,"THIS IS THE HEADLINE
FACTS only!
@bayern3 we won't be fooled by your actions of changing your host for just a week… https://t.co/4hesJrnxwQ"
2021-03-02 07:10:40,ryuminating,,"@almostdita Thank you so much, Dita!!! You're always such a huge help!! 😍🥰💜💜💜💜💜

#NOtoRacism
#NEINzuRassismus… https://t.co/TMVWUBKm9v"
2021-03-02 07:07:41,SusyBangtans,she/ her💫RM's dimple OT7 5yrs,"@BTSPressData Love that kmedia is talking about @bayern3 @BR_Presse 
#Matuschik_OUT #NOtoRacism #GermanMEDIA_racism #RecismIsNotAnOpinion"
2021-03-02 07:05:55,MnWncry,"Jakarta Selatan, DKI Jakarta","@armysanctuary Dont stop army! 

#NOtoRacism 
#MatuschikOUT 
#Bayern3_racism 
#GermanMEDIA_racism"
2021-03-02 07:05:32,anythingBTS1,,"@papermagazine Racism in media is like a tale which is old as time, yet truer as it can be. That guy @MMatuschik re… https://t.co/N6CghJ7NjL"
2021-03-02 07:04:56,MYANC,South Africa,"@MYANC Comrade Jessie Duarte will today, Tuesday, 2nd of March 2021, lead a picket to ENCA head office in Johannesb… https://t.co/Pkiq7VU5hx"
2021-03-02 07:04:38,ryuminating,,"@blue_and_tae Thank YOU Ali!! 💜💜💜

#NOtoRacism
#NEINzuRassismus
#StopAsianHate 
#DeutscheMEDIEN_Rassismus"
2021-03-02 07:04:35,toyangi,"Hamburg, Germany","@jjk97o seriously?? they postponed it? says enough

#NOtoRacism 
#GermanMEDIA_racism 
#GermanMEDIA_racist"
2021-03-02 07:03:28,Abyssjinnieeee,(^_^),"@tineloveskoo RACISM IS NOT AN OPINION.
#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus
#GermanMEDIA_racism"
2021-03-02 07:03:18,ryuminating,,"@tetestrawberry Thank you so much!!! 😍💜💜💜

#NOtoRacism
#NEINzuRassismus
#StopAsianHate 
#DeutscheMEDIEN_Rassismus"
2021-03-02 07:02:54,ryuminating,,"@bangtanbangs Thank you!!!  💜💜💜

#NOtoRacism
#NEINzuRassismus
#StopAsianHate 
#DeutscheMEDIEN_Rassismus"
2021-03-02 07:02:24,tinycshooky,seesaw,"@jtoni_n RACISM IS NOT AN OPINION

#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT"
2021-03-02 07:02:21,joonspired_soul,,"@BTSChartGermany Oh so basically he is hiding, hoping it will all blow over and we will forget....not a chance 👀👀… https://t.co/bzBinoIY0g"
2021-03-02 07:01:28,Dorien_hi,she/her | belgium | 17,"@arbaele RACISM IS NOT AN OPINION

#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus
#GermanMEDIA_racism"
2021-03-02 07:01:16,ryuminating,,"@anurupadongare Thank you so much! You're so right! 💜💜

#NOtoRacism
#NEINzuRassismus
#StopAsianHate 
#DeutscheMEDIEN_Rassismus"
2021-03-02 06:59:39,ryuminating,,"@hyyhddaengg Thank you, Dani! LOML!! 😍😘💜💜💜

#NOtoRacism
#NEINzuRassismus
#StopAsianHate 
#DeutscheMEDIEN_Rassismus"
2021-03-02 06:58:41,ryuminating,,"@MEStarling2 Thank you so much for your help!!! 😍💜

#NOtoRacism
#NEINzuRassismus
#StopAsianHate 
#DeutscheMEDIEN_Rassismus"
2021-03-02 06:57:27,ryuminating,,"@_7ManduDumpling YESSS! Thank you, Sundae!! 🥰💜💜

#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus"
2021-03-02 06:55:45,PRFCTENTHUSIAST,She/her - minor,"@arbaele RACISM IS NOT AN OPINION

#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus
#GermanMEDIA_racism"
2021-03-02 06:55:33,rosannnazzz,kuala lumpur,"@papermagazine thank you for the great article 🙏
#StopAsianHate 
#NOtoRacism 
#NoRacismInMedia"
2021-03-02 06:55:01,filterxmochi,ot7,"@tineloveskoo RACISM IS NOT AN OPINION.
#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus
#GermanMEDIA_racism"
2021-03-02 06:54:25,arbaele,6:13,"pls let's keep on going! this isn't over
RACISM IS NOT AN OPINION

#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT… https://t.co/rv68hDedoE"
2021-03-02 06:54:12,jiminiIlegal,she/they|18+,"@papermagazine Thanks for speaking up for the right cause.

#NOtoRacism 
#MatuschikOUT 
#Bayern3_racism 
#GermanMEDIA_racism"
2021-03-02 06:52:59,vuongnguyetnhii,,"Trend 
RACISM IS NOT AN OPINION
#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus
#GermanMEDIA_racism"
2021-03-02 06:52:37,BangtanVill,,"@jtoni_n RACISM IS NOT AN OPINION! 
#NOtoRacism 
#NEINzuRassismus 
#MatuschikOUT 
#DeutscheMEDIEN_Rassismus 
#GermanMEDIA_racism"
2021-03-02 06:51:00,miniemonos,read carrd byf 📌,"we are not brushing this issue under the rug   

RACISM IS NOT AN OPINION.
#NOtoRacism
#NEINzuRassismus… https://t.co/Kl7INHc39j"
2021-03-02 06:50:10,FeliciaAnDiaz1,,@papermagazine @modooborahae thank you for not merely reporting on this but making a stand on it while many of your… https://t.co/pmVF3jzXQF
2021-03-02 06:48:03,angelarmybts,hope world ,"@ryuminating DONT STOP !! 
RACISM IS NOT AN OPINION

#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT… https://t.co/R7hueTHB9c"
2021-03-02 06:47:21,moonflower_0613,currently on 134340,"@papermagazine Thank you 💜
#GermanMEDIA_racism
#DeutscheMEDIEN_Rassismus
#NEINzuRassismus
#NOtoRacism"
2021-03-02 06:47:16,Messysoul_21,Magic Shop✨,"@ryuminating @SmeraldoKiKalee RACISM IS NOT AN OPINION
#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT… https://t.co/tLO9MeDgeF"
2021-03-02 06:47:00,tabodanita,bighitwallet,"Exactly Racist is Racist.

#NOtoRacism 
#MatuschikOUT 
#Bayern3_racism 
#GermanMEDIA_racism https://t.co/GSIuOZgFB7"
2021-03-02 06:46:25,jessieseac,jimin best boy♡,"@jtoni_n DONT STOP !! 
RACISM IS NOT AN OPINION

#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus
#GermanMEDIA_racism"
2021-03-02 06:45:34,gmorningseokjin,,"When people around the wolrd trying as much as possible to be nice and kind to each other, this Matuschik guy is pr… https://t.co/KIJW8MCWsC"
2021-03-02 06:44:50,hiraethlismn,കേരളം ,"@jtoni_n RACISM IS NOT AN OPINION

#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus
#GermanMEDIA_racism"
2021-03-02 06:44:14,Meli49135500,,Thank you @papermagazine #Bayern3_racism #Bayern3_Rassismus #Bayern3Racist #GermanMEDIA_racist… https://t.co/LJeuok2RR4
2021-03-02 06:44:09,SumSumSeVeN,"Dhaka, Bangladesh","@jtoni_n STOP RACISM

#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus
#GermanMEDIA_racism"
2021-03-02 06:43:34,MOONPACTSWAN,,"RACISM IS NOT AN OPINION.
#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus
#GermanMEDIA_racism"
2021-03-02 06:42:25,Meli49135500,,Good morning also today #WeCantBeSilence #SayNoToRacism #NoRacismInMedia #Bayern3_racism #Bayern3_Rassismus… https://t.co/i1cfZhmheA
2021-03-02 06:41:32,AnneMathew16,Bangladesh 🇧🇩,"@jtoni_n RACISM IS NOT AN OPINION

#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus
#GermanMEDIA_racism"
2021-03-02 06:39:56,1EternalBangtan,She/Her,"@mygnsm @sexcYO0NS RACISM IS NOT AN OPINION #NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus
#GermanMEDIA_racism"
2021-03-02 06:39:54,loredell,Frankfurt,"@bayern3 educate yourselves. ""you found it offensive when it wasn't"" does not take the offense away.
#SayNoToRacism… https://t.co/paVpVuCUQf"
2021-03-02 06:31:51,nhi1994bts,Việt Nam,"@HuynhNhung_95 RACISM IS NOT AN OPINION
#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus
#GermanMEDIA_racism"
2021-03-02 06:31:25,nhi1994bts,Việt Nam,"@_ngococt13_ @Lajibeollala_2 RACISM IS NOT AN OPINION
#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT… https://t.co/JcvwNyBJiT"
2021-03-02 06:30:12,nhi1994bts,Việt Nam,"@Chanh1304 RACISM IS NOT AN OPINION
#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus
#GermanMEDIA_racism"
2021-03-02 06:29:52,nhi1994bts,Việt Nam,"@thanh01112002 RACISM IS NOT AN OPINION
#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus
#GermanMEDIA_racism"
2021-03-02 06:29:24,meowwseok,,"@tineloveskoo @taelooops RACISM IS NOT AN OPINION.
#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus
#GermanMEDIA_racism"
2021-03-02 06:28:55,jinspinkeu,Hearts of our 7 boys,"@ryuminating @jtoni_n Done.
RACISM IS NOT AN OPINION
#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT… https://t.co/hulEH2JmLb"
2021-03-02 06:27:29,WorldwideAmi,She/ her ~ 19 ,"@tineloveskoo RACISM IS NOT AN OPINION.
#NOtoRacism
#NEINzuRassismus
#Matuschik_OUT
#DeutscheMEDIEN_Rassismus
#GermanMEDIA_racism"
2021-03-02 06:26:11,tiyafdl,,"Don't hide, hello. We won't forget you easily @bayern3 

#NEINzuRassismus 
#NOtoRacism
#NOSilence 
#RacismIsNotAnOpinion"
2021-03-02 06:25:25,y0urthang,SHE/HER •# ARMYCARAT,"@kth30k @vantegiebo We will stand against rasicm
Racism is not an option

#NOtoRacism 
#NoRacismInMedia
#SayNOtoRacism 
#StopAsianHate"
